city,pct,numteams,champ,tooltip,ff,year
Philadelphia,0.646,4,0,"['Philadelphia 76ers 0.5', 'Philadelphia Eagles 0.5', 'Philadelphia Phillies 0.63', 'Philadelphia Flyers 0.646']",0,2011
Houston,0.346,3,0,"['Houston Rockets 0.524', 'Houston Texans 0.667', 'Houston Astros 0.346']",0,2011
New Jersey,0.494,2,0,"['New Jersey Nets 0.293', 'New Jersey Devils 0.494']",0,2011
Boston,0.628,4,1,"['Boston Celtics 0.683', 'New England Patriots 0.833 Conf./League Finalist', 'Boston Red Sox 0.556', 'Boston Bruins 0.628 Champions']",1,2011
Washington DC,0.652,4,0,"['Washington Wizards 0.28', 'Washington Redskins 0.417', 'Washington Nationals 0.494', 'Washington Capitals 0.652']",0,2011
New Orleans,0.75,2,0,"['New Orleans Hornets 0.561', 'New Orleans Saints 0.75']",0,2011
Cleveland,0.494,3,0,"['Cleveland Cavaliers 0.232', 'Cleveland Browns 0.25', 'Cleveland Indians 0.494']",0,2011
Wisconsin,0.593,3,0,"['Milwaukee Bucks 0.427', 'Green Bay Packers 1.0', 'Milwaukee Brewers 0.593 Conf./League Finalist']",0,2011
Oklahoma City,0.671,1,0,['Oklahoma City Thunder 0.671 Conf./League Finalist'],0,2011
San Francisco,0.64,3,0,"['San Francisco 49ers 0.833 Conf./League Finalist', 'San Francisco Giants 0.531', 'San Jose Sharks 0.64 Conf./League Finalist']",0,2011
Tampa Bay,0.628,3,0,"['Tampa Bay Buccaneers 0.25', 'Tampa Bay Rays 0.562', 'Tampa Bay Lightning 0.628 Conf./League Finalist']",0,2011
Pittsburgh,0.646,3,0,"['Pittsburgh Steelers 0.75', 'Pittsburgh Pirates 0.444', 'Pittsburgh Penguins 0.646']",0,2011
San Diego,0.438,2,0,"['San Diego Chargers 0.583', 'San Diego Padres 0.438']",0,2011
New York 2,0.445,3,0,"['New York Jets 0.5', 'New York Mets 0.599', 'New York Islanders 0.445']",0,2011
Jacksonville,0.333,1,0,['Jacksonville Jaguars 0.333'],0,2011
Kansas City,0.438,2,0,"['Kansas City Chiefs 0.333', 'Kansas City Royals 0.438']",0,2011
Buffalo,0.585,2,0,"['Buffalo Bills 0.333', 'Buffalo Sabres 0.585']",0,2011
Baltimore,0.426,2,0,"['Baltimore Ravens 0.75 Conf./League Finalist', 'Baltimore Orioles 0.426']",0,2011
St Louis,0.53,3,1,"['St. Louis Rams 0.083', 'St. Louis Cardinals 0.556 Champions', 'St. Louis Blues 0.53']",1,2011
Seattle,0.414,2,0,"['Seattle Seahawks 0.5', 'Seattle Mariners 0.414']",0,2011
Cincinnati,0.494,3,0,"['Cincinnati Bengals 0.5', 'Cincinnati Reds 0.488', 'Columbus Blue Jackets 0.494']",0,2011
Vancouver,0.713,1,0,['Vancouver Canucks 0.713 Conf./League Finalist'],0,2011
Calgary,0.573,1,0,['Calgary Flames 0.573'],0,2011
Ottawa,0.451,1,0,['Ottawa Senators 0.451'],0,2011
Montreal,0.585,1,0,['Montreal Canadiens 0.585'],0,2011
Edmonton,0.378,1,0,['Edmonton Oilers 0.378'],0,2011
Chicago,0.616,5,0,"['Chicago Bulls 0.758', 'Chicago Bears 0.583', 'Chicago White Sox 0.525', 'Chicago Cubs 0.525', 'Chicago Blackhawks 0.616']",0,2012
Portland,0.424,1,0,['Portland Trail Blazers 0.424'],0,2012
Minneapolis,0.494,4,0,"['Minnesota Timberwolves 0.394', 'Minnesota Vikings 0.583', 'Minnesota Twins 0.407', 'Minnesota Wild 0.494']",0,2012
Denver,0.537,4,0,"['Denver Nuggets 0.576', 'Denver Broncos 0.833', 'Colorado Rockies 0.395', 'Colorado Avalanche 0.537']",0,2012
Indianapolis,0.667,2,0,"['Indiana Pacers 0.636', 'Indianapolis Colts 0.667']",0,2012
Oakland,0.58,3,0,"['Golden State Warriors 0.348', 'Oakland Raiders 0.333', 'Oakland Athletics 0.58']",0,2012
Phoenix,0.591,4,0,"['Phoenix Suns 0.5', 'Arizona Cardinals 0.25', 'Arizona Diamondbacks 0.5', 'Phoenix Coyotes 0.591 Conf./League Finalist']",0,2012
Sacramento,0.333,1,0,['Sacramento Kings 0.333'],0,2012
Dallas,0.543,4,0,"['Dallas Mavericks 0.545', 'Dallas Cowboys 0.417', 'Texas Rangers 0.574', 'Dallas Stars 0.543']",0,2012
Utah,0.545,1,0,['Utah Jazz 0.545'],0,2012
New York 1,0.665,4,0,"['New York Knicks 0.545', 'New York Giants 0.667', 'New York Yankees 0.586 Conf./League Finalist', 'New York Rangers 0.665 Conf./League Finalist']",0,2012
Los Angeles 2,0.488,3,0,"['Los Angeles Clippers 0.606', 'Los Angeles Angels of Anaheim 0.549', 'Anaheim Ducks 0.488']",0,2012
Los Angeles 1,0.579,3,1,"['Los Angeles Lakers 0.621', 'Los Angeles Dodgers 0.549', 'Los Angeles Kings 0.579 Champions']",1,2012
Atlanta,0.58,3,0,"['Atlanta Hawks 0.606', 'Atlanta Falcons 0.75 Conf./League Finalist', 'Atlanta Braves 0.58']",0,2012
Tennessee,0.634,3,0,"['Memphis Grizzlies 0.621', 'Tennessee Titans 0.417', 'Nashville Predators 0.634']",0,2012
San Antonio,0.758,1,0,['San Antonio Spurs 0.758 Conf./League Finalist'],0,2012
Toronto,0.488,3,0,"['Toronto Raptors 0.348', 'Toronto Blue Jays 0.451', 'Toronto Maple Leafs 0.488']",0,2012
Charlotte,0.5,3,0,"['Charlotte Bobcats 0.106', 'Carolina Panthers 0.417', 'Carolina Hurricanes 0.5']",0,2012
Miami,0.573,4,1,"['Miami Heat 0.697 Champions', 'Miami Dolphins 0.417', 'Florida Marlins 0.426', 'Florida Panthers 0.573']",1,2012
Orlando,0.561,1,0,['Orlando Magic 0.561'],0,2012
Detroit,0.622,4,0,"['Detroit Pistons 0.379', 'Detroit Lions 0.25', 'Detroit Tigers 0.543 Conf./League Finalist', 'Detroit Red Wings 0.622']",0,2012
Philadelphia,0.628,4,0,"['Philadelphia 76ers 0.53', 'Philadelphia Eagles 0.167', 'Philadelphia Phillies 0.5', 'Philadelphia Flyers 0.628']",0,2012
Houston,0.34,3,0,"['Houston Rockets 0.515', 'Houston Texans 0.833', 'Houston Astros 0.34']",0,2012
New Jersey,0.622,2,0,"['New Jersey Nets 0.333', 'New Jersey Devils 0.622 Conf./League Finalist']",0,2012
Boston,0.622,4,0,"['Boston Celtics 0.591 Conf./League Finalist', 'New England Patriots 0.917 Conf./League Finalist', 'Boston Red Sox 0.426', 'Boston Bruins 0.622']",0,2012
Washington DC,0.561,4,0,"['Washington Wizards 0.303', 'Washington Redskins 0.667', 'Washington Nationals 0.605', 'Washington Capitals 0.561']",0,2012
New Orleans,0.417,2,0,"['New Orleans Hornets 0.318', 'New Orleans Saints 0.417']",0,2012
Cleveland,0.42,3,0,"['Cleveland Cavaliers 0.318', 'Cleveland Browns 0.417', 'Cleveland Indians 0.42']",0,2012
Wisconsin,0.512,3,0,"['Milwaukee Bucks 0.47', 'Green Bay Packers 0.667', 'Milwaukee Brewers 0.512']",0,2012
Oklahoma City,0.712,1,0,['Oklahoma City Thunder 0.712 Conf./League Finalist'],0,2012
San Francisco,0.585,3,1,"['San Francisco 49ers 0.625 Conf./League Finalist', 'San Francisco Giants 0.58 Champions', 'San Jose Sharks 0.585']",1,2012
Tampa Bay,0.512,3,0,"['Tampa Bay Buccaneers 0.333', 'Tampa Bay Rays 0.556', 'Tampa Bay Lightning 0.512']",0,2012
Pittsburgh,0.659,3,0,"['Pittsburgh Steelers 0.417', 'Pittsburgh Pirates 0.488', 'Pittsburgh Penguins 0.659']",0,2012
San Diego,0.469,2,0,"['San Diego Chargers 0.583', 'San Diego Padres 0.469']",0,2012
Jacksonville,0.167,1,0,['Jacksonville Jaguars 0.167'],0,2012
Kansas City,0.444,2,0,"['Kansas City Chiefs 0.0', 'Kansas City Royals 0.444']",0,2012
New York 2,0.482,3,0,"['New York Jets 0.333', 'New York Mets 0.586', 'New York Islanders 0.482']",0,2012
Buffalo,0.543,2,0,"['Buffalo Bills 0.417', 'Buffalo Sabres 0.543']",0,2012
Baltimore,0.574,2,1,"['Baltimore Ravens 0.667 Champions', 'Baltimore Orioles 0.574']",1,2012
St Louis,0.665,3,0,"['St. Louis Rams 0.542', 'St. Louis Cardinals 0.543 Conf./League Finalist', 'St. Louis Blues 0.665']",0,2012
Seattle,0.463,2,0,"['Seattle Seahawks 0.667', 'Seattle Mariners 0.463']",0,2012
Cincinnati,0.396,3,0,"['Cincinnati Bengals 0.583', 'Cincinnati Reds 0.599', 'Columbus Blue Jackets 0.396']",0,2012
Winnipeg,0.512,1,0,['Winnipeg Jets 0.512'],0,2012
Vancouver,0.677,1,0,['Vancouver Canucks 0.677'],0,2012
Calgary,0.549,1,0,['Calgary Flames 0.549'],0,2012
Ottawa,0.561,1,0,['Ottawa Senators 0.561'],0,2012
Montreal,0.476,1,0,['Montreal Canadiens 0.476'],0,2012
Edmonton,0.451,1,0,['Edmonton Oilers 0.451'],0,2012
Chicago,0.802,5,1,"['Chicago Bulls 0.549', 'Chicago Bears 0.333', 'Chicago White Sox 0.387', 'Chicago Cubs 0.387', 'Chicago Blackhawks 0.802 Champions']",1,2013
Portland,0.402,1,0,['Portland Trail Blazers 0.402'],0,2013
Minneapolis,0.573,4,0,"['Minnesota Timberwolves 0.378', 'Minnesota Vikings 0.375', 'Minnesota Twins 0.405', 'Minnesota Wild 0.573']",0,2013
Denver,0.406,4,0,"['Denver Nuggets 0.695', 'Denver Broncos 0.75 Conf./League Finalist', 'Colorado Rockies 0.454', 'Colorado Avalanche 0.406']",0,2013
Indianapolis,0.75,2,0,"['Indiana Pacers 0.605 Conf./League Finalist', 'Indianapolis Colts 0.75']",0,2013
Oakland,0.589,3,0,"['Golden State Warriors 0.573', 'Oakland Raiders 0.333', 'Oakland Athletics 0.589']",0,2013
Phoenix,0.531,4,0,"['Phoenix Suns 0.305', 'Arizona Cardinals 0.5', 'Arizona Diamondbacks 0.497', 'Phoenix Coyotes 0.531']",0,2013
Sacramento,0.341,1,0,['Sacramento Kings 0.341'],0,2013
Dallas,0.5,4,0,"['Dallas Mavericks 0.5', 'Dallas Cowboys 0.583', 'Texas Rangers 0.558', 'Dallas Stars 0.5']",0,2013
Utah,0.524,1,0,['Utah Jazz 0.524'],0,2013
New York 2,0.573,4,0,"['Brooklyn Nets 0.598', 'New York Jets 0.417', 'New York Mets 0.521', 'New York Islanders 0.573']",0,2013
New York 1,0.583,4,0,"['New York Knicks 0.659', 'New York Giants 0.5', 'New York Yankees 0.521', 'New York Rangers 0.583']",0,2013
Los Angeles 1,0.615,3,0,"['Los Angeles Lakers 0.549', 'Los Angeles Dodgers 0.479 Conf./League Finalist', 'Los Angeles Kings 0.615 Conf./League Finalist']",0,2013
Los Angeles 2,0.688,3,0,"['Los Angeles Clippers 0.683', 'Los Angeles Angels of Anaheim 0.479', 'Anaheim Ducks 0.688']",0,2013
Atlanta,0.589,3,0,"['Atlanta Hawks 0.537', 'Atlanta Falcons 0.25', 'Atlanta Braves 0.589']",0,2013
Tennessee,0.427,3,0,"['Memphis Grizzlies 0.683 Conf./League Finalist', 'Tennessee Titans 0.5', 'Nashville Predators 0.427']",0,2013
San Antonio,0.707,1,0,['San Antonio Spurs 0.707 Conf./League Finalist'],0,2013
Toronto,0.594,3,0,"['Toronto Raptors 0.415', 'Toronto Blue Jays 0.454', 'Toronto Maple Leafs 0.594']",0,2013
Charlotte,0.438,3,0,"['Charlotte Bobcats 0.256', 'Carolina Panthers 0.75', 'Carolina Hurricanes 0.438']",0,2013
Miami,0.375,4,1,"['Miami Heat 0.805 Champions', 'Miami Dolphins 0.583', 'Florida Marlins 0.38', 'Florida Panthers 0.375']",1,2013
Orlando,0.244,1,0,['Orlando Magic 0.244'],0,2013
Detroit,0.583,4,0,"['Detroit Pistons 0.354', 'Detroit Lions 0.5', 'Detroit Tigers 0.571 Conf./League Finalist', 'Detroit Red Wings 0.583']",0,2013
Philadelphia,0.51,4,0,"['Philadelphia 76ers 0.415', 'Philadelphia Eagles 0.75', 'Philadelphia Phillies 0.448', 'Philadelphia Flyers 0.51']",0,2013
Houston,0.313,3,0,"['Houston Rockets 0.549', 'Houston Texans 0.167', 'Houston Astros 0.313']",0,2013
Boston,0.646,4,1,"['Boston Celtics 0.506', 'New England Patriots 0.75 Conf./League Finalist', 'Boston Red Sox 0.595 Champions', 'Boston Bruins 0.646 Conf./League Finalist']",1,2013
Washington DC,0.594,4,0,"['Washington Wizards 0.354', 'Washington Redskins 0.083', 'Washington Nationals 0.528', 'Washington Capitals 0.594']",0,2013
New Orleans,0.75,2,0,"['New Orleans Hornets 0.329', 'New Orleans Saints 0.75']",0,2013
Cleveland,0.564,3,0,"['Cleveland Cavaliers 0.293', 'Cleveland Browns 0.25', 'Cleveland Indians 0.564']",0,2013
Wisconsin,0.454,3,0,"['Milwaukee Bucks 0.463', 'Green Bay Packers 0.542', 'Milwaukee Brewers 0.454']",0,2013
Oklahoma City,0.732,1,0,['Oklahoma City Thunder 0.732'],0,2013
San Diego,0.466,2,0,"['San Diego Chargers 0.5', 'San Diego Padres 0.466']",0,2013
San Francisco,0.594,3,0,"['San Francisco 49ers 0.75 Conf./League Finalist', 'San Francisco Giants 0.466', 'San Jose Sharks 0.594']",0,2013
Tampa Bay,0.417,3,0,"['Tampa Bay Buccaneers 0.167', 'Tampa Bay Rays 0.564', 'Tampa Bay Lightning 0.417']",0,2013
Pittsburgh,0.75,3,0,"['Pittsburgh Steelers 0.5', 'Pittsburgh Pirates 0.577', 'Pittsburgh Penguins 0.75 Conf./League Finalist']",0,2013
Jacksonville,0.333,1,0,['Jacksonville Jaguars 0.333'],0,2013
Kansas City,0.528,2,0,"['Kansas City Chiefs 0.583', 'Kansas City Royals 0.528']",0,2013
Buffalo,0.5,2,0,"['Buffalo Bills 0.417', 'Buffalo Sabres 0.5']",0,2013
Baltimore,0.521,2,0,"['Baltimore Ravens 0.5', 'Baltimore Orioles 0.521']",0,2013
St Louis,0.625,3,0,"['St. Louis Rams 0.333', 'St. Louis Cardinals 0.595 Conf./League Finalist', 'St. Louis Blues 0.625']",0,2013
Seattle,0.436,2,1,"['Seattle Seahawks 0.833 Champions', 'Seattle Mariners 0.436']",1,2013
Cincinnati,0.573,3,0,"['Cincinnati Bengals 0.667', 'Cincinnati Reds 0.552', 'Columbus Blue Jackets 0.573']",0,2013
Winnipeg,0.531,1,0,['Winnipeg Jets 0.531'],0,2013
Vancouver,0.615,1,0,['Vancouver Canucks 0.615'],0,2013
Calgary,0.438,1,0,['Calgary Flames 0.438'],0,2013
Ottawa,0.583,1,0,['Ottawa Senators 0.583'],0,2013
Montreal,0.656,1,0,['Montreal Canadiens 0.656'],0,2013
New Jersey,0.5,1,0,['New Jersey Devils 0.5'],0,2013
Edmonton,0.469,1,0,['Edmonton Oilers 0.469'],0,2013
Chicago,0.652,5,0,"['Chicago Bulls 0.585', 'Chicago Bears 0.333', 'Chicago White Sox 0.451', 'Chicago Cubs 0.451', 'Chicago Blackhawks 0.652 Conf./League Finalist']",0,2014
Portland,0.659,1,0,['Portland Trail Blazers 0.659'],0,2014
Minneapolis,0.598,4,0,"['Minnesota Timberwolves 0.488', 'Minnesota Vikings 0.5', 'Minnesota Twins 0.432', 'Minnesota Wild 0.598']",0,2014
Denver,0.683,4,0,"['Denver Nuggets 0.439', 'Denver Broncos 0.833', 'Colorado Rockies 0.407', 'Colorado Avalanche 0.683']",0,2014
Indianapolis,0.75,2,0,"['Indiana Pacers 0.683 Conf./League Finalist', 'Indianapolis Colts 0.75 Conf./League Finalist']",0,2014
Oakland,0.543,3,0,"['Golden State Warriors 0.622', 'Oakland Raiders 0.167', 'Oakland Athletics 0.543']",0,2014
Phoenix,0.543,4,0,"['Phoenix Suns 0.585', 'Arizona Cardinals 0.667', 'Arizona Diamondbacks 0.395', 'Phoenix Coyotes 0.543']",0,2014
Sacramento,0.341,1,0,['Sacramento Kings 0.341'],0,2014
Dallas,0.555,4,0,"['Dallas Mavericks 0.598', 'Dallas Cowboys 0.667', 'Texas Rangers 0.414', 'Dallas Stars 0.555']",0,2014
Utah,0.305,1,0,['Utah Jazz 0.305'],0,2014
New York 2,0.482,4,0,"['Brooklyn Nets 0.537', 'New York Jets 0.333', 'New York Mets 0.519', 'New York Islanders 0.482']",0,2014
New York 1,0.585,4,0,"['New York Knicks 0.451', 'New York Giants 0.333', 'New York Yankees 0.519', 'New York Rangers 0.585 Conf./League Finalist']",0,2014
Los Angeles 2,0.707,3,0,"['Los Angeles Clippers 0.695', 'Los Angeles Angels of Anaheim 0.605', 'Anaheim Ducks 0.707']",0,2014
Los Angeles 1,0.61,3,1,"['Los Angeles Lakers 0.329', 'Los Angeles Dodgers 0.605', 'Los Angeles Kings 0.61 Champions']",1,2014
Atlanta,0.488,3,0,"['Atlanta Hawks 0.463', 'Atlanta Falcons 0.5', 'Atlanta Braves 0.488']",0,2014
Tennessee,0.537,3,0,"['Memphis Grizzlies 0.61', 'Tennessee Titans 0.167', 'Nashville Predators 0.537']",0,2014
San Antonio,0.756,1,1,['San Antonio Spurs 0.756 Champions'],1,2014
Toronto,0.512,3,0,"['Toronto Raptors 0.585', 'Toronto Blue Jays 0.512', 'Toronto Maple Leafs 0.512']",0,2014
Charlotte,0.506,3,0,"['Charlotte Bobcats 0.524', 'Carolina Panthers 0.5', 'Carolina Hurricanes 0.506']",0,2014
Miami,0.402,4,0,"['Miami Heat 0.659 Conf./League Finalist', 'Miami Dolphins 0.5', 'Florida Marlins 0.475', 'Florida Panthers 0.402']",0,2014
Orlando,0.28,1,0,['Orlando Magic 0.28'],0,2014
Detroit,0.567,4,0,"['Detroit Pistons 0.354', 'Detroit Lions 0.75', 'Detroit Tigers 0.556', 'Detroit Red Wings 0.567']",0,2014
Philadelphia,0.573,4,0,"['Philadelphia 76ers 0.232', 'Philadelphia Eagles 0.5', 'Philadelphia Phillies 0.451', 'Philadelphia Flyers 0.573']",0,2014
Houston,0.432,3,0,"['Houston Rockets 0.659', 'Houston Texans 0.667', 'Houston Astros 0.432']",0,2014
Boston,0.713,4,1,"['Boston Celtics 0.305', 'New England Patriots 0.75 Champions', 'Boston Red Sox 0.438', 'Boston Bruins 0.713']",1,2014
Washington DC,0.549,4,0,"['Washington Wizards 0.537', 'Washington Redskins 0.167', 'Washington Nationals 0.593', 'Washington Capitals 0.549']",0,2014
New Orleans,0.5,2,0,"['New Orleans Pelicans 0.415', 'New Orleans Saints 0.5']",0,2014
Cleveland,0.525,3,0,"['Cleveland Cavaliers 0.402', 'Cleveland Browns 0.333', 'Cleveland Indians 0.525']",0,2014
Wisconsin,0.506,3,0,"['Milwaukee Bucks 0.183', 'Green Bay Packers 0.75 Conf./League Finalist', 'Milwaukee Brewers 0.506']",0,2014
Oklahoma City,0.72,1,0,['Oklahoma City Thunder 0.72 Conf./League Finalist'],0,2014
San Francisco,0.677,3,1,"['San Francisco 49ers 0.583', 'San Francisco Giants 0.543 Champions', 'San Jose Sharks 0.677']",1,2014
Tampa Bay,0.616,3,0,"['Tampa Bay Buccaneers 0.083', 'Tampa Bay Rays 0.475', 'Tampa Bay Lightning 0.616']",0,2014
Pittsburgh,0.665,3,0,"['Pittsburgh Steelers 0.75', 'Pittsburgh Pirates 0.543', 'Pittsburgh Penguins 0.665']",0,2014
San Diego,0.475,2,0,"['San Diego Chargers 0.5', 'San Diego Padres 0.475']",0,2014
Jacksonville,0.167,1,0,['Jacksonville Jaguars 0.167'],0,2014
Kansas City,0.549,2,0,"['Kansas City Chiefs 0.583', 'Kansas City Royals 0.549 Conf./League Finalist']",0,2014
Buffalo,0.317,2,0,"['Buffalo Bills 0.417', 'Buffalo Sabres 0.317']",0,2014
Baltimore,0.593,2,0,"['Baltimore Ravens 0.5', 'Baltimore Orioles 0.593 Conf./League Finalist']",0,2014
St Louis,0.677,3,0,"['St. Louis Rams 0.333', 'St. Louis Cardinals 0.556 Conf./League Finalist', 'St. Louis Blues 0.677']",0,2014
Seattle,0.537,2,0,"['Seattle Seahawks 0.833', 'Seattle Mariners 0.537']",0,2014
Cincinnati,0.567,3,0,"['Cincinnati Bengals 0.583', 'Cincinnati Reds 0.469', 'Columbus Blue Jackets 0.567']",0,2014
Winnipeg,0.512,1,0,['Winnipeg Jets 0.512'],0,2014
Vancouver,0.506,1,0,['Vancouver Canucks 0.506'],0,2014
Calgary,0.47,1,0,['Calgary Flames 0.47'],0,2014
Ottawa,0.537,1,0,['Ottawa Senators 0.537'],0,2014
Montreal,0.61,1,0,['Montreal Canadiens 0.61 Conf./League Finalist'],0,2014
New Jersey,0.537,1,0,['New Jersey Devils 0.537'],0,2014
Edmonton,0.409,1,0,['Edmonton Oilers 0.409'],0,2014
Chicago,0.622,5,1,"['Chicago Bulls 0.61', 'Chicago Bears 0.25', 'Chicago White Sox 0.469', 'Chicago Cubs 0.469 Conf./League Finalist', 'Chicago Blackhawks 0.622 Champions']",1,2015
Portland,0.622,1,0,['Portland Trail Blazers 0.622'],0,2015
Minneapolis,0.61,4,0,"['Minnesota Timberwolves 0.195', 'Minnesota Vikings 0.667', 'Minnesota Twins 0.512', 'Minnesota Wild 0.61']",0,2015
Denver,0.549,4,1,"['Denver Nuggets 0.366', 'Denver Broncos 0.667 Champions', 'Colorado Rockies 0.42', 'Colorado Avalanche 0.549']",1,2015
Indianapolis,0.5,2,0,"['Indiana Pacers 0.463', 'Indianapolis Colts 0.5']",0,2015
Oakland,0.42,3,1,"['Golden State Warriors 0.817 Champions', 'Oakland Raiders 0.583', 'Oakland Athletics 0.42']",1,2015
Phoenix,0.341,4,0,"['Phoenix Suns 0.476', 'Arizona Cardinals 0.833 Conf./League Finalist', 'Arizona Diamondbacks 0.488', 'Arizona Coyotes 0.341']",0,2015
Sacramento,0.354,1,0,['Sacramento Kings 0.354'],0,2015
Dallas,0.561,4,0,"['Dallas Mavericks 0.61', 'Dallas Cowboys 0.25', 'Texas Rangers 0.543', 'Dallas Stars 0.561']",0,2015
Utah,0.463,1,0,['Utah Jazz 0.463'],0,2015
New York 2,0.616,4,0,"['Brooklyn Nets 0.463', 'New York Jets 0.583', 'New York Mets 0.537 Conf./League Finalist', 'New York Islanders 0.616']",0,2015
New York 1,0.689,4,0,"['New York Knicks 0.207', 'New York Giants 0.333', 'New York Yankees 0.537', 'New York Rangers 0.689 Conf./League Finalist']",0,2015
Los Angeles 1,0.579,3,0,"['Los Angeles Lakers 0.256', 'Los Angeles Dodgers 0.525', 'Los Angeles Kings 0.579']",0,2015
Los Angeles 2,0.665,3,0,"['Los Angeles Clippers 0.683', 'Los Angeles Angels of Anaheim 0.525', 'Anaheim Ducks 0.665 Conf./League Finalist']",0,2015
Atlanta,0.414,3,0,"['Atlanta Hawks 0.732 Conf./League Finalist', 'Atlanta Falcons 0.417', 'Atlanta Braves 0.414']",0,2015
Tennessee,0.634,3,0,"['Memphis Grizzlies 0.671', 'Tennessee Titans 0.083', 'Nashville Predators 0.634']",0,2015
San Antonio,0.671,1,0,['San Antonio Spurs 0.671'],0,2015
Toronto,0.415,3,0,"['Toronto Raptors 0.598', 'Toronto Blue Jays 0.574 Conf./League Finalist', 'Toronto Maple Leafs 0.415']",0,2015
Charlotte,0.433,3,0,"['Charlotte Hornets 0.402', 'Carolina Panthers 0.917 Conf./League Finalist', 'Carolina Hurricanes 0.433']",0,2015
Miami,0.555,4,0,"['Miami Heat 0.451', 'Miami Dolphins 0.333', 'Florida Marlins 0.438', 'Florida Panthers 0.555']",0,2015
Orlando,0.305,1,0,['Orlando Magic 0.305'],0,2015
Detroit,0.61,4,0,"['Detroit Pistons 0.39', 'Detroit Lions 0.5', 'Detroit Tigers 0.457', 'Detroit Red Wings 0.61']",0,2015
Philadelphia,0.512,4,0,"['Philadelphia 76ers 0.22', 'Philadelphia Eagles 0.333', 'Philadelphia Phillies 0.389', 'Philadelphia Flyers 0.512']",0,2015
Houston,0.531,3,0,"['Houston Rockets 0.683 Conf./League Finalist', 'Houston Texans 0.583', 'Houston Astros 0.531']",0,2015
Boston,0.585,4,0,"['Boston Celtics 0.488', 'New England Patriots 0.75 Conf./League Finalist', 'Boston Red Sox 0.481', 'Boston Bruins 0.585']",0,2015
Washington DC,0.616,4,0,"['Washington Wizards 0.561', 'Washington Redskins 0.667', 'Washington Nationals 0.512', 'Washington Capitals 0.616']",0,2015
New Orleans,0.417,2,0,"['New Orleans Pelicans 0.549', 'New Orleans Saints 0.417']",0,2015
Cleveland,0.5,3,0,"['Cleveland Cavaliers 0.646 Conf./League Finalist', 'Cleveland Browns 0.167', 'Cleveland Indians 0.5']",0,2015
Wisconsin,0.42,3,0,"['Milwaukee Bucks 0.5', 'Green Bay Packers 0.583', 'Milwaukee Brewers 0.42']",0,2015
Oklahoma City,0.549,1,0,['Oklahoma City Thunder 0.549'],0,2015
San Francisco,0.543,3,0,"['San Francisco 49ers 0.333', 'San Francisco Giants 0.519', 'San Jose Sharks 0.543']",0,2015
Tampa Bay,0.659,3,0,"['Tampa Bay Buccaneers 0.417', 'Tampa Bay Rays 0.494', 'Tampa Bay Lightning 0.659 Conf./League Finalist']",0,2015
Pittsburgh,0.598,3,0,"['Pittsburgh Steelers 0.583', 'Pittsburgh Pirates 0.605', 'Pittsburgh Penguins 0.598']",0,2015
San Diego,0.457,2,0,"['San Diego Chargers 0.25', 'San Diego Padres 0.457']",0,2015
Jacksonville,0.417,1,0,['Jacksonville Jaguars 0.417'],0,2015
Kansas City,0.586,2,1,"['Kansas City Chiefs 0.833', 'Kansas City Royals 0.586 Champions']",1,2015
Buffalo,0.329,2,0,"['Buffalo Bills 0.583', 'Buffalo Sabres 0.329']",0,2015
Baltimore,0.5,2,0,"['Baltimore Ravens 0.333', 'Baltimore Orioles 0.5']",0,2015
St Louis,0.665,3,0,"['St. Louis Rams 0.5', 'St. Louis Cardinals 0.617', 'St. Louis Blues 0.665']",0,2015
Cincinnati,0.543,3,0,"['Cincinnati Bengals 0.75', 'Cincinnati Reds 0.395', 'Columbus Blue Jackets 0.543']",0,2015
